label,text
0,yup izzit still raining heavily co e mrt c outside
0,wait til least wednesday see get
0,dont know jabo abi
0,ok come home vl nice meet v chat
0,yo dude guess got arrested day
0,hiya last night naughty bought clothes little ready shopping tho kind time wanna meet
0,lol u trust
0,love want flood pretty pussy cum
0,wat ü
1,boltblue tone p reply poly mono eg poly cha cha slide yeah slow jamz toxic come stop tone txt
1,u subscribed best mobile content service uk £ per day send stop helpline
0,dont search love let love find u thats called falling love bcoz u dont force u fall u know smeone hold u bslvyl
0,always celebrate ny family
1,gr new service live sex video chat mob see sexiest dirtiest girl live ur phone detail text horny cancel send stop
0,got tv watch meh u work today
0,see shadow get early spring yay
0,oh ok prob
0,ill min look
0,thank princess sexy
0,seeing missed call dear brother gr day
0,help propose going back tomorrow
0,feel mr real valentine yo valentine even tho u hardly play
0,mind ask happened dont say uncomfortable
0,hello saturday go texting see decided anything tomo trying invite anything
0,hey booked lesson sun liao
0,think fixed send test message
0,ü ask dad pick ü lar ü wan stay meh
0,news hassling get weed week andres money haughaighgtujhyguj
1,loan purpose even bad credit tenant welcome call noworriesloans com
0,get opinion something first
0,ok come n pick u engin
0,pls speak customer machan
1,mobile mths update free orange latest colour camera mobile unlimited weekend call call mobile upd freefone stoptxt
0,ok try week end course coimbatore
0,g want know fuck
0,probably money worry thing coming due several outstanding invoice work two three month ago
1,urgent trying contact u today draw show £ prize guaranteed call land line claim j po box c pm
1,winner valued network customer hvae selected receive £ reward collect call valid hour acl pm
0,yup ü comin
0,getting back time soon
0,fyi usf swing room whenever
0,party place usf charge contribute way greatly appreciated yeah got room one
0,callin say hi take care bruv
0,add really care least get dude fuck hey money want
0,number vivek
0,jay say put lt gt
0,cool let know kick around lt gt day
0,got new job bar airport satsgettin per hour mean lie keep touch
0,hey next sun basic yoga course bugis go pilate intro next sat tell time r free
0,sound like plan cardiff still still cold sitting radiator
0,say slowly god love amp need clean heart blood send ten special people amp u c miracle tomorrow pls pls
0,err cud going pm got way contact
0,want go perumbavoor
0,oh getting even u u
0,call cost guess isnt bad miss ya need ya want ya love ya
1,chance reality fantasy show call p per min ntt ltd po box croydon cr wb national rate call
0,cthen thk shd b enuff still got conclusion n content pg n reference b da content pg n cover pg
0,ok come ur home half hour
0,sorry call later meeting
0,let use next week princess
0,yeah see
0,hows favourite person today r u workin hard sleep last nite nearly rang u
0,nope juz work
0,prasanth ettans mother passed away last night pray family
0,fine imma get drink somethin want come find
0,hiya probably coming home weekend next
0,ha ha ha good joke girl situation seeker
0,press conference da
1,ur cash balance currently pound maximize ur cash send cash p msg cc hg suite land row w j hl
0,miss call miss call khelate kintu opponenter miss call dhorte lage thats rule one great phone receiving quality win
0,call say coming today ok tell fool like ok
0,like v shock leh co telling shuhui like telling leona also like dat almost know liao got ask abt ur reaction lor
0,thx well month
0,hello yeah got bath need hair come done yeah
0,neshanth tel r u
0,pen thing beyond joke wont biro master ever
0,ambrith madurai met u arun dha marrge remembr
1,latest news police station toilet stolen cop nothing go
1,premium phone service call
0,come back tampa ffffuuuuuuu
0,much got cleaning
0,wish u feel alone
0,r ü going today meeting
0,k much th fifty
0,aiyah u ok already lar e nydc wheellock
0,sorry gone place tomorrow really sorry
0,hi roger cl
0,e msg jus u said thanks gift
0,ü wan go c doctor
0,great escape fancy bridge need lager see tomo
0,know u mean king havin credit goin bed night night sweet sleep
1,warner village c colin farrell swat wkend warner village get free med popcorn show msg ticket kiosk valid c c kiosk reply sony mre film offer
0,come alive better correct good looking figure
0,gonna say sorry would normal starting panic time sorry seeing tuesday
0,wnt buy bmw car urgently vry urgent hv shortage lt gt lac source arng dis amt lt gt lac thats prob
0,ü wait bus stop aft ur lect lar dun c ü go get car come back n pick ü
0,meet library
0,hope alright babe worry might felt bit desparate learned job fake waiting come back love
0,ü send copy da report
0,want sent lt gt mesages today thats sorry hurt
1,lyricalladie f inviting friend reply yes see www sm ac u hmmross stop send stop frnd
0,good thing getting connection bw
0,good r u working
0,good morning dear great amp successful day
0,really still tonight babe
0,watching cartoon listening music amp eve go temple amp church u
0,hi good mornin thanku wish u
0,gonna rip uterus
0,prob send email
0,hey congrats u id luv ive go home
0,usually body take care buy making sure doesnt progress pls continue talk saturday
0,networking technical support associate
0,please ask macho price range want something new used plus interfued blackberry bold lt gt bb
0,need strong arm
0,room
0,k yan jiu liao sat go bugis vill one frm den hop parco nb sun go cine frm den hop orc mrt hip hop
0,true k u knw dis lt gt
0,go chase run crossing street
0,scotland hope showing jjc tendency take care live dream
0,got xmas radio time get
0,oh charge camera
0,hiya stu wot u im much truble home moment evone hate even u wot hell av done wont u tell text bck please luv dan
0,new theory argument win situation loses person dont argue ur friend kick amp say always correct
0,plural noun research
1,winner u specially selected receive £ holiday flight inc speak live operator claim p min
0,g class early tomorrow thus trying smoke lt gt
0,lol grin babe thanks thinking
0,da birthdate certificate april real date today dont publish shall give special treat keep secret way thanks wish
0,like jerk
0,well big surprise
0,busy come point figure tomorrow
0,hour went hair cut
0,bring home wendy
0,hm good morning headache anyone
0,nothing smsing u n xy lor sorry lor da guy neva c u person sort know u lor u wan meet xy ask bring u along next meeting
0,eh u remember spell name yes v naughty make v wet
0,wot wed nite til
0,could seen recognise face
0,alrite hunny wot u nite didnt end goin town jus da pub instead jus chillin da mo bedroom love jen xxx
0,pansy living jungle two year driving worried
0,good afternoon boytoy go walking day get police abstract still wake miss babe
0,see christmassy
0,u buy newspaper already
0,day class class
1,urgent please call abta complimentary spanish holiday £ cash await collection sae c box po ez ppm
0,sir hr trip bus last week another audition next wednesday think might drive time
0,hey veggie pizza
0,tension face smiling face waste face innocent face terror face cruel face romantic face lovable face decent face lt gt joker face
0,interested like
0,late said website dont slipper
1,free camera phone linerental month cross ntwk min price txt bundle deal also avble call call optout j mf
0,career tel added u contact indyarocks com send free sm remove phonebook sm lt gt
0,yep pretty sculpture
0,th july
0,drama pls enough family struggling hot sun strange place reason ego going invited actually necessity go wait serious reppurcussions
